Renewal_Date,Sale,Main_Income,Addon_Income,Finance_Income,Gross_Price,Last_Yr_Gross_Price,Net_Premium,Previous_Renewals,First_Contact_Channel,Renewal_Offer_Type,Number_Of_Attempted_Policy_Ammendments,Diver_Age,Driver_Marital_Status,Driver_Occupation_Status,Driver_Licence_Type,Driver_Years_Licence_Held,Geographical_Area,Number_Of_Named_Drivers,Overnight_Parking,Annual_Mileage,Vehicle_Age,Vehicle_Years_Owned,Vehicle_Body_Type,Vehicle_No_Of_Doors,Vehicle_Engine_Size,Vehicle_Fuel_Type,Vehicle_Transmission,Vehicle_Liability_Category,No_Claims_Discount,Credit_Score,Previous_Discount,Data_Quality
20161006,1,0,62.1046,87.84,933.72,664.54,739.41,0,I,Passive,1,49,D,E,Z,21,4,0,4,8000,9,2,H,5,1910,D,M,12,6,516,0,OK
20161001,1,25.62,34.1012,51.25,544.43,547.82,406.02,0,I,Passive,NULL,53,M,U,Z,18,4,0,2,4000,4,3,H,5,1390,P,M,,9,533,0,OK
20160927,0,16.56,37.7342,29.77,316.92,331.34,215.57,0,I,Passive,1,50,M,E,Z,26,10,0,4,8000,5,0,B,2,1598,P,A,,9,585,0,OK
20160926,0,90.62,27.0716,48.85,519.12,389.3,322.36,0,I,Passive,NULL,62,M,E,Z,26,11,0,4,7000,12,2,E,5,1997,D,M,6,9,514,0,OK
20160926,1,-12.68,74.71,194.52,2068.93,2239.56,1581.35,0,I,Passive,8,25,S,E,Y,7,7,0,1,5000,16,0,H,5,1595,P,M,6,0,569,0,OK
20160930,1,14.5,0,0,316.29,312.84,267.9,0,I,Passive,NULL,43,M,E,4,23,12,0,3,6999,4,4,H,5,1596,P,A,,4,576,0,OK
20160927,1,1.02,52.39,87.96,935.52,912.58,674.5,0,I,Passive,3,37,P,E,Y,9,11,0,4,7000,8,1,H,3,2148,D,A,,3,547,0,OK
20161003,0,138.95,32.8626,0,769.06,667.06,547.71,0,I,Passive,NULL,76,M,R,Z,21,11,0,3,6999,4,3,H,5,1193,P,A,,5,579,0,OK
20161009,0,260.73,0,0,931.67,894.38,571.12,0,I,Passive,NULL,26,P,S,Y,3,3,0,3,6000,9,1,H,3,1297,P,M,2,2,545,0,OK
20161020,1,49.93,40.5132,37.57,400.01,410.48,248.72,0,I,Passive,NULL,40,M,E,Z,16,8,1,4,10000,3,0,H,3,1199,P,M,,9,537,0,OK
20161009,1,-34.72,41.6682,60,809.88,645.71,694.47,0,I,Passive,5,65,P,E,Z,30,3,0,4,10000,17,0,C,2,2199,P,M,15,9,609,0,Quote Total Premium Error
20161019,1,40.67,36.0872,55.8,592.83,467.2,429.62,0,I,Passive,NULL,37,P,E,Z,19,3,0,4,10000,10,0,H,3,2204,D,M,10,9,530,0,OK
20161010,1,32.21,27.1404,56.29,598.99,606.09,452.34,0,I,Passive,NULL,33,S,E,Z,16,1,1,1,6000,11,3,S,4,1995,D,M,14,9,566,0,OK
20161015,1,13.5,21.6146,0,309.59,358.83,257.41,0,I,Active,NULL,57,P,E,Z,26,1,0,4,12000,7,0,H,5,1598,P,A,6,9,501,0,OK
20161008,1,0,44.6976,0,363.43,382.17,298.46,0,I,Passive,1,57,M,E,Z,26,2,0,4,5000,17,4,S,4,4293,P,A,17,9,581,0,OK
20160930,0,-16.41,58.2862,41.17,438.27,344.24,328.27,0,I,Active,2,57,M,E,Z,23,10,1,4,7000,9,4,H,5,1560,D,M,7,9,549,0,OK
20161010,0,94.15,80.488,85.57,910.13,1085.58,568.3,0,I,Passive,NULL,35,M,E,Z,16,11,0,4,1000,5,2,H,5,1398,P,M,,9,526,0,OK
20160927,1,0,59.9856,0,584.27,418.35,487.76,0,I,Passive,2,60,P,E,Z,21,10,0,4,12000,10,4,E,5,2720,D,A,14,9,573,0,OK
20161017,0,22.6,0,0,531.55,429.1,452,0,I,Passive,1,39,P,E,Z,21,3,0,3,8000,3,1,H,5,1398,P,M,,3,559,0,OK
20160926,0,276.22,37.254,104.28,1109.05,967.35,620.9,0,I,Passive,4,52,M,E,Z,26,11,0,4,3500,9,0,B,2,1999,P,M,11,9,476,0,OK
20161008,0,-67.73,38.4182,47.29,502.9,362.76,457.47,0,I,Passive,NULL,78,D,R,Z,21,9,1,4,6999,10,7,H,5,1596,P,M,7,9,597,0,OK
20160926,1,49.57,34.9818,55.21,587.23,480.44,416.53,0,I,Passive,NULL,53,M,E,Z,21,3,0,3,5000,5,1,E,5,2199,D,A,,9,551,0,OK
20161009,1,26.06,24.4442,37.56,399.73,383.6,291.07,0,I,Passive,1,48,P,S,Z,30,9,0,3,6000,14,13,E,5,1951,D,M,11,7,558,0,OK
20160930,1,60.55,38.368,0,590.39,576.43,456.8,0,I,Passive,1,50,D,E,Z,21,4,0,3,11999,0,0,S,4,1968,D,M,,9,567,0,OK
20160926,0,0,17.607,0,328.66,276.88,293.45,0,I,Passive,NULL,52,D,E,Z,26,8,1,4,6000,7,3,H,5,1461,D,M,,9,559,0,OK
20161006,1,26.69,25.4978,0,377.24,356.67,303.63,0,I,Passive,NULL,71,M,R,Z,54,3,0,4,10000,7,4,E,5,1968,D,A,14,9,581,0,OK
20160929,1,203.99,47.1498,0,870.63,692.69,561.33,0,I,Passive,1,37,M,E,Z,18,2,1,3,8500,2,2,E,5,2993,D,A,,9,567,0,OK
20161006,1,40.55,67.6266,61.21,650.5,674.17,415.11,0,I,Passive,1,29,P,E,Z,11,4,1,3,7999,5,0,H,5,1598,D,M,,6,544,0,OK
20161003,1,102.84,28.3984,0,502.01,425.82,338.14,0,I,Passive,NULL,73,S,E,Z,21,9,0,1,9999,2,2,H,5,999,P,M,,9,600,0,OK
20161001,1,40.77,10.5204,0,242.04,238.03,175.34,0,I,Passive,NULL,71,D,R,Z,39,11,2,4,3999,12,8,S,4,4293,P,A,17,9,580,0,OK
20161013,1,192.4,0,78.24,832.21,856.23,480.79,0,I,Passive,NULL,37,S,S,Z,19,11,0,4,15000,9,2,E,5,1997,D,M,,4,524,0,OK
20161013,1,33.34,28.2964,43.92,466.71,367.63,336.94,0,I,Passive,NULL,55,D,E,Z,19,10,0,3,10000,7,4,S,4,1968,D,M,,9,545,0,OK
20161001,1,14.84,0,55.32,588.07,573.42,460.83,0,I,Passive,1,56,P,U,Z,26,8,0,1,6000,13,3,H,5,1870,D,M,10,4,463,0,OK
20160926,1,-29.77,50.0034,67.57,718.92,578.22,595.39,0,I,Passive,NULL,37,M,E,Z,15,4,0,4,7000,12,8,E,5,1560,D,M,6,9,470,0,OK
20161007,1,0,17.0166,0,231.78,262.82,202.61,0,I,Passive,1,54,S,E,Z,21,3,0,3,3999,10,10,H,5,1242,P,M,4,9,595,0,OK
20161021,0,20.82,87.3622,0,590.62,469.98,416.37,0,I,Passive,1,36,S,E,Z,19,4,1,4,8000,4,4,H,5,1198,P,M,,7,569,0,OK
20160927,0,253.91,0,0,1143.93,1088.76,767.46,0,I,Active,NULL,23,S,E,Y,3,12,1,4,10000,7,2,S,4,1968,D,M,,3,543,0,OK
20160928,0,37.74,61.7246,0,505.83,384.95,344.91,0,I,Passive,NULL,72,D,R,Z,26,2,0,4,5000,10,7,H,5,1992,D,M,6,9,569,0,OK
20161002,1,56.59,52.7934,55.8,592.92,445.41,394.89,0,I,Passive,NULL,51,S,E,Z,23,3,1,4,7000,14,10,E,5,2995,P,A,15,9,509,0,OK
20160926,1,300,0,136.81,1454.99,1427.82,876.95,0,I,Passive,4,24,S,E,Y,3,4,1,1,5999,3,1,H,5,1596,P,M,,1,449,0,OK
20161010,1,9.3,91.1834,65.4,695.19,581.81,461.89,0,I,Passive,1,48,M,S,Z,25,11,0,3,19000,5,1,E,5,1995,D,M,15,9,565,0,OK
20160926,1,34.94,43.4508,88.21,938.42,1142.16,724.18,0,I,Passive,NULL,37,M,E,Y,6,2,0,1,10000,2,1,H,5,1197,P,A,,7,547,0,OK
20160927,1,-16.5,0,85.93,914.1,620.2,754.17,0,I,Passive,1,53,S,E,Y,9,9,0,4,5000,14,3,S,4,1998,P,M,12,3,533,0,OK
20161013,1,27.61,22.2816,34.69,369.18,371.43,265.36,0,I,Passive,NULL,46,M,E,Z,20,2,0,3,5000,11,5,E,5,1598,P,M,5,9,569,0,OK
20160926,1,183.77,19.63,141.85,1508.52,1649.74,1016.84,0,I,Passive,NULL,30,S,E,Y,1,10,0,1,9999,1,0,H,3,1229,P,M,,0,568,0,OK
20161014,1,34.38,39.46,0,430.66,437.2,330.5,0,I,Passive,NULL,37,M,E,Z,19,8,0,4,15000,7,6,E,5,2179,D,M,,9,571,0,OK
20160927,0,211.71,48.102,0,892.28,630.27,572.7,0,I,Passive,NULL,49,M,E,Z,21,3,0,4,9999,1,1,H,5,2143,D,A,,9,582,0,OK
20160927,0,14.41,39.9374,0,314.73,326.37,241.79,0,I,Passive,NULL,55,M,E,Z,21,2,0,4,5999,13,11,H,5,1397,P,A,6,9,574,0,OK
20161002,0,-41.29,43.2834,0,548.31,371.95,515.39,0,I,Passive,NULL,47,P,S,Z,14,4,0,4,12000,6,3,E,5,1968,D,M,,9,556,0,OK
20161002,0,24.21,41.4768,0,592,406.43,493.78,0,I,Passive,NULL,77,W,R,Z,46,3,1,4,4999,2,1,H,5,1197,P,A,,9,608,0,OK
20160927,1,22.03,87.2178,0,967.16,647.73,804.63,0,I,Passive,1,68,M,E,Z,21,4,0,4,6000,4,0,S,4,1995,D,A,,9,585,0,OK
20160926,1,77.04,47.6032,76.21,810.82,672.07,566.72,0,I,Passive,1,58,M,H,Z,21,9,0,4,5999,10,5,E,5,2967,D,A,16,9,561,0,OK
20160414,0,104,19.09,0,961.53,663.2,751.03,0,I,Passive,NULL,24,S,E,Y,7,4,1,4,10000,2,1,H,5,1395,P,M,,4,563,0,OK
20160408,1,4.22,6.49,0,309,286.18,270.79,0,I,Passive,NULL,47,M,E,6,26,9,0,4,7000,10,6,E,5,1461,D,M,5,9,544,0,OK
20160415,0,95.52,19.09,73.81,784.66,639.15,531.62,0,I,Passive,NULL,25,P,E,Y,3,5,1,4,6000,1,1,H,5,1998,P,M,,3,540,0,OK
20160404,0,0,26.45,37.92,403.69,285.57,306.74,0,I,Passive,2,51,M,E,Z,26,9,0,4,12000,3,2,H,5,1498,D,M,,9,590,0,OK
20160331,1,300,0,103.21,1097.04,1225.68,603.48,0,I,Passive,NULL,29,P,E,Y,5,10,0,4,6000,9,1,H,5,1598,P,M,6,1,465,0,OK
20160422,1,1.83,28.75,0,475.71,384.81,402.76,0,I,Passive,NULL,44,M,U,Z,21,2,1,3,4999,13,7,E,5,2198,P,A,12,9,543,0,OK
20160402,1,12.71,57.24,0,386.87,351.65,253.46,0,I,Passive,NULL,49,M,E,Z,21,7,0,4,10000,5,5,H,5,1956,D,M,,9,593,0,OK
20160401,0,153.79,10.85,0,677.35,497.94,452.12,0,I,Passive,NULL,29,S,E,Z,12,10,1,3,10000,1,1,S,4,1598,D,M,,9,527,0,OK
20160401,0,224.55,19.09,0,877.53,977.31,554.11,0,I,Passive,3,24,S,E,Y,1,10,1,4,12000,1,0,H,5,1398,P,M,,1,590,0,OK
20160404,1,24.59,8,0,402.06,374.08,333.65,0,I,Passive,NULL,28,P,E,Z,10,8,1,4,9999,4,3,H,5,1598,D,M,,9,549,0,OK
20160405,0,0,0,0,410.4,337.49,373.09,0,I,Passive,NULL,71,P,E,Z,44,9,1,3,6000,7,0,H,5,1086,P,M,3,9,568,0,OK
20160401,1,35.38,26.75,43.45,462.24,524.6,319.28,0,I,Passive,NULL,28,P,E,Z,11,9,2,1,11999,12,3,S,4,1995,D,M,14,9,573,0,OK
20160401,1,295.02,32.18,99.49,1058.48,825.82,545.8,0,I,Passive,1,47,P,S,Z,26,11,0,4,4000,6,0,S,4,1995,D,A,,9,520,0,OK
20160401,0,73.33,5.13,0,321.29,352.82,214.09,0,I,Passive,1,56,B,S,Z,26,8,0,1,8000,7,0,S,4,2987,D,A,19,9,581,0,OK
20160402,0,29.86,6.64,0,344.11,294.8,276.93,0,I,Passive,NULL,66,M,R,Z,26,3,0,4,10000,3,3,E,5,1364,P,A,,9,595,0,OK
20160401,1,38.7,0,28.09,298.53,334.19,207.15,0,I,Passive,NULL,48,D,E,Z,21,3,1,3,5999,9,2,S,4,1798,P,M,10,9,530,0,OK
20160401,1,-1.93,32.07,0,832.36,571.35,697.54,0,I,Passive,NULL,55,P,E,Z,31,3,0,4,1000,10,3,H,5,1498,P,A,5,0,565,0,OK
20160408,0,22.8,27.01,0,417.43,262.21,330.39,0,I,Passive,NULL,48,P,H,Z,21,5,0,4,7999,2,2,E,5,2231,D,M,,9,568,0,OK
20160331,1,13.58,6.16,0,303.53,357.08,256.76,0,I,Passive,NULL,39,M,E,Z,22,4,0,1,20500,9,7,H,5,1968,D,M,9,9,572,0,OK
20160331,0,280.79,19.09,87.72,932.37,1221.33,467.98,0,I,Passive,NULL,42,M,S,Y,1,5,0,1,4999,15,1,H,5,1323,P,M,3,1,574,0,OK
20160401,1,137.49,31.52,0,754.83,709.19,518.33,0,I,Passive,NULL,46,M,E,Y,9,7,0,4,6000,10,6,E,5,1910,D,M,7,9,550,0,OK
20160501,1,0,6.31,0,295.72,328.63,263.1,0,I,Passive,NULL,52,D,U,Z,26,11,1,4,8000,14,3,S,4,1995,P,A,13,9,610,0,OK
20160429,0,98.53,0,73.81,784.87,675.04,547.89,0,I,Passive,NULL,25,P,E,Y,6,11,0,4,2999,11,4,E,5,1598,P,M,5,4,514,0,OK
20160516,1,-13.64,25.63,32.64,346.61,351.41,272.79,0,I,Passive,NULL,39,M,E,Z,15,5,0,5,5000,13,10,S,4,1997,D,M,10,9,525,0,OK
20160421,1,251.72,30.07,84.36,896.68,941.39,457.68,0,I,Passive,NULL,45,M,E,Z,19,9,1,1,10000,2,1,H,5,1598,P,M,5,9,552,0,OK
20160505,0,18.94,10.97,55.45,590.13,446.29,457.16,0,I,Passive,NULL,54,M,E,Z,34,2,0,4,4000,12,1,E,5,2776,D,A,16,9,600,0,OK
20160422,0,31.7,0,0,426.11,366.45,355.67,0,I,Passive,NULL,40,S,S,Z,17,2,1,4,2999,21,7,H,3,1372,P,M,14,6,541,0,OK
20160422,1,76.16,42.18,0,624.64,617.8,421.59,0,I,Passive,NULL,56,M,U,Z,26,12,1,1,10000,9,3,H,5,1910,D,M,12,9,527,0,OK
20160421,0,210.62,19.09,230.3,2449.44,2328.24,1787.69,0,I,Passive,8,26,P,E,Y,1,3,1,1,3000,11,1,H,5,1587,P,A,5,1,482,0,OK
20160422,1,11.34,5.7,0,279.83,284.67,237.87,0,I,Passive,NULL,72,M,R,Z,21,1,0,4,8999,12,10,E,5,2982,D,A,14,9,588,0,OK
20160422,0,309.53,32.07,112.8,1199.78,1249.1,617.72,0,I,Passive,NULL,23,S,E,Y,1,11,1,4,8000,5,1,H,3,999,P,M,,1,574,0,OK
20160421,1,173.82,0,109.8,1167.74,851.43,787.94,0,I,Passive,1,42,S,E,4,11,11,1,3,6000,10,0,E,5,1796,P,M,8,2,473,0,OK
20160502,0,0,27.02,0,392.78,363.63,330.77,0,T,Passive,1,53,M,E,Z,36,6,0,4,10000,4,0,E,5,1997,D,M,,9,583,0,OK
20160425,0,55.81,37.47,0,448.99,363.91,312.38,0,I,Passive,1,52,M,E,Z,21,7,0,4,9999,1,0,S,4,2143,D,A,,9,535,0,OK
20160423,1,49.25,28.16,51.96,552.02,352.08,378.01,0,I,Passive,5,60,M,S,Z,25,3,0,4,8000,10,7,H,5,1587,P,M,6,9,505,0,OK
20160503,1,28.81,23.21,0,246.04,265.21,172.03,0,I,Passive,NULL,60,M,E,Z,26,2,0,3,6000,10,9,H,5,1388,P,M,4,9,567,0,OK
20160421,0,31,11.62,0,578.51,447.81,484.35,0,I,Passive,NULL,65,D,E,Z,21,3,1,4,9999,5,1,H,5,1149,P,M,3,8,545,0,OK
20160503,0,144.3,19.09,0,955.49,867.36,705.24,0,I,Passive,NULL,23,S,E,Y,5,11,1,1,6999,3,1,H,3,1598,P,M,,4,570,0,OK
20160422,0,37.71,19.09,103.68,1102.33,725.89,851.06,0,I,Passive,NULL,52,M,H,Y,3,11,0,1,7999,12,0,B,2,1598,P,A,7,4,539,0,OK
20160515,0,14.7,7.05,36.01,382.53,307.52,293.91,0,I,Passive,NULL,41,M,E,Z,23,10,0,1,6000,4,2,H,5,1461,D,M,,9,9999,0,OK
20160422,1,263.8,0,84.85,902.62,838.48,479.63,0,I,Passive,NULL,35,P,E,Z,14,2,0,7,15000,1,1,H,5,2143,D,M,,1,563,0,OK
20160421,1,-15.55,26.55,0,354.97,377.52,310.96,0,T,Passive,1,49,M,E,Z,31,5,0,4,10000,2,0,H,5,1199,P,M,,9,571,0,OK
20160518,1,0,27.42,0,411.55,331.72,347.47,0,I,Passive,3,46,P,E,Z,20,4,0,1,10000,7,4,H,5,1956,D,M,10,9,584,0,OK
20160515,1,12.37,0,37.81,402.45,426.49,319.12,0,I,Passive,2,65,M,E,Z,26,4,0,4,6000,1,0,H,5,999,P,M,,9,570,0,OK
20160429,0,0,12.04,58.56,622.69,531.92,501.9,0,I,Active,NULL,31,P,E,Z,12,4,1,3,5000,10,9,H,5,1248,D,M,3,9,538,0,OK
20160508,0,245.51,10.91,81.12,862.34,785.01,454.77,0,I,Passive,NULL,64,M,E,Z,39,11,0,4,6000,11,1,E,5,1968,D,A,12,9,588,0,OK
20160422,1,7.91,19.09,0,558.54,556.36,480.76,0,I,Passive,NULL,38,M,S,Z,18,4,0,4,20000,5,3,H,5,1560,D,M,,7,573,0,OK
20160501,1,44.2,24.03,0,301.27,269.02,206.1,0,I,Passive,NULL,60,M,R,Z,26,8,0,1,5000,2,1,E,5,2967,D,A,,9,585,0,OK
20160422,0,340.06,0,130.33,1385.75,1368.05,801.23,0,I,Passive,NULL,39,S,E,Y,3,10,0,4,1000,5,2,H,3,1360,P,M,,1,537,0,OK
20160507,1,28.93,7.72,0,393.74,373.48,322,0,I,Passive,NULL,43,M,E,Z,16,7,0,3,10000,2,2,E,5,1997,D,M,,9,554,0,OK
20160421,1,61.12,28.28,53.89,572.52,590.63,382.92,0,I,Passive,NULL,55,M,E,Y,1,10,0,4,6000,5,1,H,3,1242,P,M,4,6,507,0,OK
20160515,1,27.22,7.29,0,371.67,321.77,304.03,0,I,Passive,NULL,63,M,R,Z,26,8,0,4,10000,8,5,S,4,1956,D,M,,9,540,0,OK
20160510,0,98.71,0,86.16,915.74,727.25,655.45,0,I,Passive,NULL,42,M,E,Z,21,7,1,4,7999,12,3,E,5,1896,D,M,12,9,538,0,OK
20160504,0,130.11,57.41,54.37,578.62,430.58,260.8,0,I,Passive,NULL,57,P,E,Z,40,3,0,4,14999,4,1,H,5,1968,D,M,,9,588,0,OK
20160501,1,68.45,10.81,60.37,642,683.52,450.48,0,I,Passive,1,31,M,E,Z,13,4,0,4,5000,10,2,E,5,1796,P,M,8,9,547,0,OK
20160518,1,0,29.17,51.24,544.39,397.8,420.06,0,I,Passive,NULL,33,S,E,Z,15,7,1,4,9999,11,4,H,5,1999,P,M,10,9,574,0,OK
20160425,1,8.47,8.51,42.36,450.29,292.75,354.64,0,I,Passive,NULL,70,D,E,Z,21,1,0,5,8999,12,8,H,5,1796,P,A,7,9,582,0,OK
20160502,1,0,26.1,36.26,385.93,338.23,292.42,0,I,Passive,NULL,41,M,E,Z,21,7,0,4,9999,5,3,H,5,1598,D,M,,9,564,0,OK
20160429,0,104.43,10.46,62.76,667.7,477.94,436.01,0,I,Passive,1,57,D,E,Z,26,4,0,4,6000,2,2,S,4,2143,D,A,,8,573,0,OK
20160421,1,84.85,25.6,43.57,463.07,381.7,271.5,0,I,Passive,NULL,49,M,E,Z,21,9,0,4,2999,11,5,C,2,1794,P,M,13,9,519,0,OK
20160421,0,14.4,0,0,430.03,488.09,376.54,0,I,Passive,NULL,50,D,E,Z,31,12,1,3,7000,12,1,H,5,1598,P,M,7,1,545,0,OK
20160422,1,104.56,30.51,69.72,740.94,638.35,476.17,0,I,Passive,NULL,38,M,E,Z,16,1,0,4,6000,2,1,E,5,2179,D,M,,9,502,0,OK
20160422,0,74.17,0,62.41,663.46,546.97,472.24,0,I,Passive,2,37,M,E,Z,11,8,0,1,5000,7,1,H,5,1560,D,M,5,9,502,0,OK
20160421,1,-13.68,25.65,32.65,347.49,356.55,273.6,0,I,Passive,NULL,39,M,E,Z,18,10,1,4,10000,9,7,H,5,1910,D,M,12,9,574,0,OK
20160429,0,57.69,0,54.6,580.25,449.72,420.17,0,I,Passive,NULL,57,M,E,Z,21,7,0,1,24999,2,1,H,5,1461,D,M,,9,551,0,OK
20160422,1,0,11.07,53.88,572.47,459.57,461.38,0,I,Passive,NULL,37,P,E,Z,19,4,0,4,15000,2,2,E,5,1461,D,M,,9,563,0,OK
20160421,0,272.4,19.09,132.13,1405.19,1362.14,865.84,0,I,Passive,1,25,M,E,Y,5,5,2,3,5000,4,3,H,5,1560,D,A,,5,546,0,OK
20160422,1,98.13,45.7,74.28,789.87,708.66,477.87,0,I,Passive,NULL,50,M,S,Z,11,9,0,1,6999,12,6,E,5,1796,P,M,8,9,522,0,OK
20160421,1,148.27,19.09,0,1108.1,814.9,840,0,I,Passive,NULL,42,M,E,Z,22,3,1,4,2000,4,1,H,5,1796,D,A,,3,572,0,OK
20160422,1,7.24,7.03,35.04,372.52,306.84,293.17,0,I,Passive,NULL,47,P,E,Z,21,10,0,4,7999,3,1,H,5,1598,D,M,,9,578,0,OK
20160425,1,18.36,6.71,0,334.51,330.66,279.64,0,I,Passive,NULL,77,W,R,Z,26,4,1,4,2000,10,9,H,5,1296,P,M,4,9,572,0,OK
20160505,0,-18.5,8.88,41.28,438.74,353.74,370.07,0,I,Passive,NULL,44,S,E,Z,26,9,1,4,6000,6,3,H,5,1149,P,M,,9,543,0,OK
20160502,0,-12.2,24.94,0,283.01,269.53,243.96,0,I,Passive,NULL,42,P,E,Z,24,8,0,4,11000,7,6,E,5,2231,D,M,8,9,577,0,OK
20160422,0,266.48,19.09,109.2,1160.76,1731.14,670.39,0,I,Passive,NULL,24,S,E,Y,1,1,2,4,10000,6,1,H,3,1598,D,M,,1,570,0,OK
20160504,1,53.8,8.34,0,449.94,373.26,347.65,0,I,Passive,NULL,78,W,R,Z,21,7,1,4,7999,1,0,E,5,1798,P,A,,9,604,0,OK
20160424,1,37.76,32.07,49.68,527.81,510.24,335.99,0,I,Passive,NULL,46,M,E,4,16,8,0,4,5000,10,0,H,5,1242,P,M,2,2,528,0,OK
20160422,0,58.59,43.53,0,668.29,638.04,477.62,0,I,Passive,2,41,P,E,Z,24,3,0,4,6000,5,2,E,5,1968,D,M,10,7,565,0,OK
20160422,0,17.96,0,43.08,457.87,406.22,359.12,0,I,Passive,NULL,30,P,E,Z,12,8,0,1,9999,3,2,H,5,1398,P,M,,8,538,0,OK
20160424,0,73.01,31.11,0,664.62,502.45,501.17,0,I,Passive,NULL,52,D,E,Z,26,8,1,3,6000,5,2,H,5,1248,D,M,,9,537,0,OK
20160422,1,7.94,0,0,288.78,238.55,254.59,0,I,Passive,NULL,68,D,R,Z,26,2,0,4,10000,10,8,H,5,1339,P,A,3,9,550,0,OK
20160422,0,-19.92,0,0,485.82,326.04,459.76,0,I,Passive,2,66,D,R,Z,26,10,1,1,5000,12,0,H,5,1590,P,M,7,9,551,0,OK
20160421,1,69.14,7.82,45.96,488.56,384.87,326.11,0,I,Passive,NULL,48,M,E,Z,25,8,0,3,9000,3,2,H,3,1197,P,M,,6,453,0,OK
20160425,0,87.66,7.84,48.13,511.8,377.64,326.73,0,I,Passive,NULL,46,P,E,Z,21,11,0,3,4999,12,5,H,5,1596,P,M,7,7,491,0,OK
20160430,0,45.74,30.54,0,607.56,463.19,477.09,0,I,Passive,NULL,34,M,E,4,16,5,0,1,4999,12,4,S,4,1968,D,M,14,9,542,0,OK
20160422,1,7.7,19.09,67.2,714.74,602.08,561.88,0,I,Passive,NULL,47,M,S,Z,16,4,0,1,1000,8,8,H,5,1388,P,A,5,9,527,0,OK
20160422,1,1.72,10.89,29.64,315.24,340.58,243.83,0,I,Passive,NULL,45,M,E,Z,26,3,0,4,8000,4,1,H,5,1242,P,M,,9,578,0,OK
20160428,1,-12.08,40.09,44.76,475.47,439.79,334.34,0,I,Passive,NULL,41,P,S,Z,12,7,0,4,5000,9,6,S,4,1968,D,M,11,7,547,0,OK
20160422,0,117.59,49.65,164.17,1745.76,1477.04,1273.35,0,I,Passive,1,41,M,H,Y,2,3,0,3,4999,8,1,H,5,1992,D,A,10,6,540,0,OK
20160506,0,6.56,16.22,79.57,846.62,548.03,676.01,0,I,Passive,1,40,D,E,6,23,9,0,2,8000,6,1,H,5,1968,D,M,14,9,547,0,OK
20160422,1,89.51,19.09,47.29,503.25,432.59,305.91,0,I,Passive,NULL,32,P,U,Z,15,10,0,4,10000,12,1,H,5,1398,D,M,3,4,516,0,OK
20160422,0,17.47,0,0,406.14,378.06,351.75,0,I,Passive,NULL,41,M,E,Z,23,1,0,4,12000,5,2,E,5,1968,D,M,,9,574,0,OK
20160430,0,15.6,42.96,57.6,612.28,464.31,413.66,0,I,Passive,1,43,P,E,Z,21,6,0,5,12000,5,1,E,5,2199,D,M,14,9,527,0,OK
20160505,1,14.94,26.26,38.76,412.13,373.22,298.88,0,I,Passive,NULL,43,M,E,6,21,9,0,1,24999,5,1,H,3,1598,D,M,,9,563,0,OK
20160421,1,253.92,105.95,145.2,1960.67,1530.93,1261.28,0,I,Passive,2,50,M,H,Z,15,2,1,1,4999,11,3,E,5,1796,P,A,8,9,563,0,OK
20160426,0,36.6,0,0,490.82,407.42,409.6,0,I,Passive,NULL,37,P,E,Z,18,10,0,1,6000,8,3,E,5,2199,D,M,,4,562,0,OK
20160422,1,25.62,9.15,47.41,504.51,604.86,381.61,0,I,Passive,NULL,32,S,E,Z,15,9,0,4,9999,17,1,H,5,1896,D,M,8,9,560,0,OK
20160424,0,-242.24,19.09,125.4,1332.97,951.78,1298.92,0,T,Passive,1,34,P,S,Z,16,2,0,1,2999,12,6,S,4,2209,D,M,12,2,562,0,OK
20160421,0,92,33.24,0,785.15,560.87,589.82,0,I,Passive,NULL,71,W,R,Z,21,2,1,4,4999,5,2,H,5,1497,P,A,,9,595,0,OK
20160422,0,87.35,0,58.08,617.24,619.17,420.98,0,I,Passive,NULL,24,S,E,Y,6,8,1,4,12000,3,3,H,3,1598,P,M,,3,575,0,OK
20160422,1,34.45,0,68.76,730.92,665.03,567.51,0,I,Passive,NULL,54,S,E,Z,13,4,0,4,7999,9,2,H,5,1422,D,M,5,4,557,0,OK
20160428,1,112.71,19.09,0,829.35,736.97,622.15,0,I,Passive,NULL,46,M,E,Z,26,4,0,4,20000,9,4,S,4,1968,D,M,11,4,562,0,OK
20160422,1,300,42.02,147.96,1573,1788.66,955.55,0,I,Passive,2,45,M,E,Y,9,3,0,4,999,6,0,S,4,1995,D,A,,6,561,0,OK
20160422,1,113.32,9.5,59.17,628.9,635.77,395.98,0,I,Passive,NULL,56,D,E,Z,34,4,0,1,2000,10,2,E,5,2231,D,M,12,9,599,0,OK
20160422,1,198.28,0,57.49,611.14,791.48,305.04,0,I,Passive,2,61,M,S,Z,41,3,1,3,6000,12,5,H,5,1596,P,A,6,1,605,0,OK
20160422,0,95.37,19.09,70.81,752.76,825.78,505.49,0,I,Active,9,41,S,E,3,8,7,0,4,1000,15,2,H,5,1596,P,A,5,5,541,0,OK
20161007,1,0,52.39,104.64,1112.65,832.04,818.78,0,T,Passive,9,53,M,E,Z,15,4,0,4,10000,8,0,H,5,1796,P,M,8,4,533,0,OK
20160422,1,208.67,8.34,64.44,684.89,616.5,347.79,0,I,Passive,NULL,46,M,S,Z,21,4,0,3,9999,13,0,S,4,1390,P,M,3,9,478,0,OK
